feedback_id,attendee_id,session_id,rating,comments
FB07040,ATT00040,EPZ5MYCV,4,"Very informative, would love more deep dives"
FB07042,ATT00042,EPZ5MYCV,4,"Fantastic session, consider adding workshop elements"
FB07043,ATT00043,EPZ5MYCV,5,"Excellent content, maybe add more advanced topics"
FB07044,ATT00044,EPZ5MYCV,2,The pace was too fast to follow
FB07046,ATT00046,EPZ5MYCV,3,"Decent presentation, could be more interactive"
FB07047,ATT00047,EPZ5MYCV,4,"Great presentation, could include more case studies"
FB07048,ATT00048,EPZ5MYCV,4,"Fantastic session, consider adding workshop elements"
FB07049,ATT00049,EPZ5MYCV,5,"Well structured, could add more interactive elements"
FB07051,ATT00051,EPZ5MYCV,2,Content felt disorganized
FB07052,ATT00052,EPZ5MYCV,3,"Decent presentation, could be more interactive"
FB07053,ATT00053,EPZ5MYCV,5,"Really enjoyed it, would love more technical details"
FB07054,ATT00054,EPZ5MYCV,5,"Really enjoyed it, would love more technical details"
FB07055,ATT00055,EPZ5MYCV,4,"Fantastic session, consider adding workshop elements"
FB07056,ATT00056,EPZ5MYCV,5,"Fantastic session, consider adding workshop elements"
FB07057,ATT00057,EPZ5MYCV,4,"Excellent content, maybe add more advanced topics"
FB07058,ATT00058,EPZ5MYCV,3,Solid content but slides need improvement
FB07059,ATT00059,EPZ5MYCV,3,Would be better with more hands-on exercises
FB07060,ATT00060,EPZ5MYCV,5,"Very informative, would love more deep dives"
FB07061,ATT00061,EPZ5MYCV,3,Solid content but slides need improvement
FB07063,ATT00063,EPZ5MYCV,5,"Amazing content, perhaps add more time for questions"
FB07064,ATT00064,EPZ5MYCV,5,"Amazing content, perhaps add more time for questions"
FB07065,ATT00065,EPZ5MYCV,4,"Very informative, would love more deep dives"
FB07066,ATT00066,EPZ5MYCV,4,"Perfect pace, could include more industry examples"
FB07067,ATT00067,EPZ5MYCV,5,"Perfect pace, could include more industry examples"
FB07068,ATT00068,EPZ5MYCV,5,"Perfect pace, could include more industry examples"
FB07069,ATT00069,EPZ5MYCV,2,Technical issues disrupted the flow
FB07070,ATT00070,EPZ5MYCV,4,"Well structured, could add more interactive elements"
FB07071,ATT00071,EPZ5MYCV,4,"Great presentation, could include more case studies"
FB07072,ATT00072,EPZ5MYCV,3,Would be better with more hands-on exercises
FB07073,ATT00073,EPZ5MYCV,4,"Very informative, would love more deep dives"
FB07074,ATT00074,EPZ5MYCV,3,Solid content but slides need improvement
FB07075,ATT00075,EPZ5MYCV,3,Good overview but could use more detailed explanations
FB07076,ATT00076,EPZ5MYCV,4,"Excellent content, maybe add more advanced topics"
FB07077,ATT00077,EPZ5MYCV,1,Content was too advanced for the target audience
FB07078,ATT00078,EPZ5MYCV,4,"Really enjoyed it, would love more technical details"
FB07080,ATT00080,EPZ5MYCV,3,"Decent presentation, could be more interactive"
FB07081,ATT00081,EPZ5MYCV,4,"Great presentation, could include more case studies"
FB07082,ATT00082,EPZ5MYCV,5,"Really enjoyed it, would love more technical details"
FB07083,ATT00083,EPZ5MYCV,4,"Excellent content, maybe add more advanced topics"
FB07084,ATT00084,EPZ5MYCV,4,"Amazing content, perhaps add more time for questions"
FB07086,ATT00086,EPZ5MYCV,4,"Really enjoyed it, would love more technical details"
FB07087,ATT00087,EPZ5MYCV,4,"Perfect pace, could include more industry examples"
FB07088,ATT00088,EPZ5MYCV,3,Would benefit from more Q&A time
FB07091,ATT00091,EPZ5MYCV,2,Needed more practical examples
FB07092,ATT00092,EPZ5MYCV,2,Slides were hard to read
FB07093,ATT00093,EPZ5MYCV,5,"Excellent content, maybe add more advanced topics"
FB07095,ATT00095,EPZ5MYCV,4,"Excellent content, maybe add more advanced topics"
FB07096,ATT00096,EPZ5MYCV,5,"Excellent content, maybe add more advanced topics"
FB07098,ATT00098,EPZ5MYCV,4,"Fantastic session, consider adding workshop elements"
FB07100,ATT00100,EPZ5MYCV,3,"Decent presentation, could be more interactive"
FB07101,ATT00101,EPZ5MYCV,4,"Very informative, would love more deep dives"
FB07102,ATT00102,EPZ5MYCV,3,Would benefit from more Q&A time
FB07103,ATT00103,EPZ5MYCV,5,"Amazing content, perhaps add more time for questions"
FB07105,ATT00105,EPZ5MYCV,5,"Well structured, could add more interactive elements"
FB07106,ATT00106,EPZ5MYCV,5,"Great presentation, could include more case studies"
FB07107,ATT00107,EPZ5MYCV,3,Would benefit from more Q&A time
FB07109,ATT00109,EPZ5MYCV,3,Would be better with more hands-on exercises
FB07110,ATT00110,EPZ5MYCV,4,"Very informative, would love more deep dives"
FB07111,ATT00111,EPZ5MYCV,5,"Fantastic session, consider adding workshop elements"
FB07112,ATT00112,EPZ5MYCV,5,"Amazing content, perhaps add more time for questions"
FB07113,ATT00113,EPZ5MYCV,2,Needed more practical examples
FB07116,ATT00116,EPZ5MYCV,5,"Well structured, could add more interactive elements"
FB07117,ATT00117,EPZ5MYCV,5,"Great presentation, could include more case studies"
FB07118,ATT00118,EPZ5MYCV,5,"Excellent content, maybe add more advanced topics"
FB07119,ATT00119,EPZ5MYCV,2,Technical issues disrupted the flow
FB07120,ATT00120,EPZ5MYCV,4,"Great presentation, could include more case studies"
FB07121,ATT00121,EPZ5MYCV,4,"Excellent content, maybe add more advanced topics"
FB07122,ATT00122,EPZ5MYCV,1,More code examples would be helpful
FB07123,ATT00123,EPZ5MYCV,3,Interesting topic but needed more depth
FB07124,ATT00124,EPZ5MYCV,4,"Excellent content, maybe add more advanced topics"
FB07126,ATT00126,EPZ5MYCV,2,Could use more interactive elements
FB07127,ATT00127,EPZ5MYCV,4,"Amazing content, perhaps add more time for questions"
FB07128,ATT00128,EPZ5MYCV,4,"Amazing content, perhaps add more time for questions"
FB07129,ATT00129,EPZ5MYCV,5,"Perfect pace, could include more industry examples"
FB07130,ATT00130,EPZ5MYCV,3,Solid content but slides need improvement
FB07131,ATT00131,EPZ5MYCV,5,"Really enjoyed it, would love more technical details"
FB07132,ATT00132,EPZ5MYCV,4,"Really enjoyed it, would love more technical details"
FB07133,ATT00133,EPZ5MYCV,4,"Very informative, would love more deep dives"
FB07134,ATT00134,EPZ5MYCV,3,"Decent presentation, could be more interactive"
FB07136,ATT00136,EPZ5MYCV,3,Nice presentation but too much theory
FB07137,ATT00137,EPZ5MYCV,4,"Amazing content, perhaps add more time for questions"
FB07138,ATT00138,EPZ5MYCV,1,Slides were hard to read
FB07139,ATT00139,EPZ5MYCV,3,Good overview but could use more detailed explanations
FB07140,ATT00140,EPZ5MYCV,2,More code examples would be helpful
FB07141,ATT00141,EPZ5MYCV,4,"Amazing content, perhaps add more time for questions"
FB07142,ATT00142,EPZ5MYCV,3,"Decent presentation, could be more interactive"
FB07143,ATT00143,EPZ5MYCV,3,Would be better with more hands-on exercises
FB07144,ATT00144,EPZ5MYCV,2,Could use more interactive elements
FB07145,ATT00145,EPZ5MYCV,5,"Really enjoyed it, would love more technical details"
FB07147,ATT00147,EPZ5MYCV,4,"Well structured, could add more interactive elements"
FB07149,ATT00149,EPZ5MYCV,5,"Very informative, would love more deep dives"
FB07151,ATT00151,EPZ5MYCV,5,"Amazing content, perhaps add more time for questions"
FB07152,ATT00152,EPZ5MYCV,5,"Perfect pace, could include more industry examples"
FB07153,ATT00153,EPZ5MYCV,5,"Well structured, could add more interactive elements"
FB07154,ATT00154,EPZ5MYCV,4,"Excellent content, maybe add more advanced topics"
FB07155,ATT00155,EPZ5MYCV,2,Content was too advanced for the target audience
FB07156,ATT00156,EPZ5MYCV,4,"Fantastic session, consider adding workshop elements"
FB07157,ATT00157,EPZ5MYCV,4,"Really enjoyed it, would love more technical details"
FB07161,ATT00161,EPZ5MYCV,3,Nice presentation but too much theory
FB07162,ATT00162,EPZ5MYCV,5,"Really enjoyed it, would love more technical details"
FB07164,ATT00164,EPZ5MYCV,2,The pace was too fast to follow
FB07166,ATT00166,EPZ5MYCV,2,More code examples would be helpful
FB07169,ATT00169,EPZ5MYCV,4,"Fantastic session, consider adding workshop elements"
FB07170,ATT00170,EPZ5MYCV,4,"Fantastic session, consider adding workshop elements"
FB07171,ATT00171,EPZ5MYCV,4,"Amazing content, perhaps add more time for questions"
FB07172,ATT00172,EPZ5MYCV,2,More code examples would be helpful
FB07174,ATT00174,EPZ5MYCV,4,"Really enjoyed it, would love more technical details"
FB07176,ATT00176,EPZ5MYCV,3,Good content but could use more real-world examples
FB07177,ATT00177,EPZ5MYCV,1,Needed more practical examples
FB07179,ATT00179,EPZ5MYCV,3,Interesting topic but needed more depth
FB07180,ATT00180,EPZ5MYCV,5,"Really enjoyed it, would love more technical details"
FB07181,ATT00181,EPZ5MYCV,4,"Very informative, would love more deep dives"
FB07182,ATT00182,EPZ5MYCV,5,"Fantastic session, consider adding workshop elements"
FB07183,ATT00183,EPZ5MYCV,3,Good overview but could use more detailed explanations
FB07184,ATT00184,EPZ5MYCV,5,"Amazing content, perhaps add more time for questions"
FB07185,ATT00185,EPZ5MYCV,5,"Great presentation, could include more case studies"
FB07186,ATT00186,EPZ5MYCV,5,"Amazing content, perhaps add more time for questions"
FB07188,ATT00188,EPZ5MYCV,3,"Decent presentation, could be more interactive"
FB07189,ATT00189,EPZ5MYCV,3,Nice presentation but too much theory
FB07190,ATT00190,EPZ5MYCV,4,"Well structured, could add more interactive elements"
FB07191,ATT00191,EPZ5MYCV,4,"Well structured, could add more interactive elements"
FB07192,ATT00192,EPZ5MYCV,3,"Decent presentation, could be more interactive"
FB07193,ATT00193,EPZ5MYCV,5,"Amazing content, perhaps add more time for questions"
FB07194,ATT00194,EPZ5MYCV,5,"Amazing content, perhaps add more time for questions"
FB07195,ATT00195,EPZ5MYCV,5,"Very informative, would love more deep dives"
FB07196,ATT00196,EPZ5MYCV,4,"Well structured, could add more interactive elements"
FB07197,ATT00197,EPZ5MYCV,4,"Very informative, would love more deep dives"
FB07201,ATT00201,EPZ5MYCV,4,"Fantastic session, consider adding workshop elements"
FB07202,ATT00202,EPZ5MYCV,5,"Amazing content, perhaps add more time for questions"
FB07203,ATT00203,EPZ5MYCV,4,"Excellent content, maybe add more advanced topics"
FB07204,ATT00204,EPZ5MYCV,5,"Fantastic session, consider adding workshop elements"
FB07205,ATT00205,EPZ5MYCV,4,"Very informative, would love more deep dives"
FB07206,ATT00206,EPZ5MYCV,4,"Really enjoyed it, would love more technical details"
FB07207,ATT00207,EPZ5MYCV,5,"Fantastic session, consider adding workshop elements"
FB07208,ATT00208,EPZ5MYCV,5,"Amazing content, perhaps add more time for questions"
FB07209,ATT00209,EPZ5MYCV,5,"Well structured, could add more interactive elements"
FB07210,ATT00210,EPZ5MYCV,5,"Perfect pace, could include more industry examples"
FB07211,ATT00211,EPZ5MYCV,4,"Really enjoyed it, would love more technical details"
FB07212,ATT00212,EPZ5MYCV,4,"Perfect pace, could include more industry examples"
FB07213,ATT00213,EPZ5MYCV,3,Would be better with more hands-on exercises
FB07214,ATT00214,EPZ5MYCV,5,"Very informative, would love more deep dives"
FB07215,ATT00215,EPZ5MYCV,3,Solid content but slides need improvement
FB07216,ATT00216,EPZ5MYCV,5,"Amazing content, perhaps add more time for questions"
FB07217,ATT00217,EPZ5MYCV,3,Would be better with more hands-on exercises
FB07218,ATT00218,EPZ5MYCV,4,"Really enjoyed it, would love more technical details"
FB07219,ATT00219,EPZ5MYCV,4,"Very informative, would love more deep dives"
FB07220,ATT00220,EPZ5MYCV,3,Solid content but slides need improvement
FB07223,ATT00223,EPZ5MYCV,5,"Great presentation, could include more case studies"
FB07224,ATT00224,EPZ5MYCV,3,"Decent presentation, could be more interactive"
FB07225,ATT00225,EPZ5MYCV,5,"Great presentation, could include more case studies"
FB07226,ATT00226,EPZ5MYCV,3,Good overview but could use more detailed explanations
FB07227,ATT00227,EPZ5MYCV,4,"Really enjoyed it, would love more technical details"
FB07229,ATT00229,EPZ5MYCV,5,"Fantastic session, consider adding workshop elements"
FB07230,ATT00230,EPZ5MYCV,5,"Well structured, could add more interactive elements"
FB07231,ATT00231,EPZ5MYCV,5,"Fantastic session, consider adding workshop elements"
FB07232,ATT00232,EPZ5MYCV,5,"Fantastic session, consider adding workshop elements"
FB07233,ATT00233,EPZ5MYCV,5,"Amazing content, perhaps add more time for questions"
FB07234,ATT00234,EPZ5MYCV,2,Content was too advanced for the target audience
FB07235,ATT00235,EPZ5MYCV,3,Solid content but slides need improvement
FB07236,ATT00236,EPZ5MYCV,2,Content was too advanced for the target audience
FB07237,ATT00237,EPZ5MYCV,4,"Well structured, could add more interactive elements"
FB07238,ATT00238,EPZ5MYCV,5,"Very informative, would love more deep dives"
FB07239,ATT00239,EPZ5MYCV,5,"Well structured, could add more interactive elements"
FB07242,ATT00242,EPZ5MYCV,4,"Very informative, would love more deep dives"
FB07243,ATT00243,EPZ5MYCV,5,"Really enjoyed it, would love more technical details"
FB07244,ATT00244,EPZ5MYCV,3,Nice presentation but too much theory
FB07245,ATT00245,EPZ5MYCV,4,"Well structured, could add more interactive elements"
FB07246,ATT00246,EPZ5MYCV,4,"Perfect pace, could include more industry examples"
FB07247,ATT00247,EPZ5MYCV,4,"Amazing content, perhaps add more time for questions"
FB07248,ATT00248,EPZ5MYCV,3,Would benefit from more Q&A time
FB07249,ATT00249,EPZ5MYCV,5,"Perfect pace, could include more industry examples"
FB07250,ATT00250,EPZ5MYCV,4,"Excellent content, maybe add more advanced topics"
FB07252,ATT00252,EPZ5MYCV,3,Good content but could use more real-world examples
FB07254,ATT00254,EPZ5MYCV,3,Nice presentation but too much theory
FB07257,ATT00257,EPZ5MYCV,4,"Perfect pace, could include more industry examples"
FB07258,ATT00258,EPZ5MYCV,4,"Very informative, would love more deep dives"
FB07259,ATT00259,EPZ5MYCV,5,"Amazing content, perhaps add more time for questions"
FB07260,ATT00260,EPZ5MYCV,5,"Really enjoyed it, would love more technical details"
FB07261,ATT00261,EPZ5MYCV,3,Would be better with more hands-on exercises
FB07262,ATT00262,EPZ5MYCV,4,"Excellent content, maybe add more advanced topics"
FB07267,ATT00267,EPZ5MYCV,5,"Fantastic session, consider adding workshop elements"
FB07268,ATT00268,EPZ5MYCV,5,"Fantastic session, consider adding workshop elements"
FB07270,ATT00270,EPZ5MYCV,5,"Very informative, would love more deep dives"
FB07271,ATT00271,EPZ5MYCV,3,Nice presentation but too much theory
FB07272,ATT00272,EPZ5MYCV,4,"Great presentation, could include more case studies"
FB07276,ATT00276,EPZ5MYCV,4,"Excellent content, maybe add more advanced topics"
FB07277,ATT00277,EPZ5MYCV,2,Slides were hard to read
FB07278,ATT00278,EPZ5MYCV,5,"Really enjoyed it, would love more technical details"
FB07279,ATT00279,EPZ5MYCV,2,Content felt disorganized
FB07280,ATT00280,EPZ5MYCV,4,"Well structured, could add more interactive elements"
FB07281,ATT00281,EPZ5MYCV,1,The pace was too fast to follow
FB07283,ATT00283,EPZ5MYCV,4,"Great presentation, could include more case studies"
FB07284,ATT00284,EPZ5MYCV,5,"Really enjoyed it, would love more technical details"
FB07286,ATT00286,EPZ5MYCV,4,"Perfect pace, could include more industry examples"
FB07287,ATT00287,EPZ5MYCV,5,"Really enjoyed it, would love more technical details"
FB07288,ATT00288,EPZ5MYCV,4,"Perfect pace, could include more industry examples"
FB07290,ATT00290,EPZ5MYCV,5,"Perfect pace, could include more industry examples"
FB07291,ATT00291,EPZ5MYCV,4,"Excellent content, maybe add more advanced topics"
FB07292,ATT00292,EPZ5MYCV,3,Would be better with more hands-on exercises
FB07293,ATT00293,EPZ5MYCV,4,"Really enjoyed it, would love more technical details"
FB07294,ATT00294,EPZ5MYCV,5,"Amazing content, perhaps add more time for questions"
FB07295,ATT00295,EPZ5MYCV,4,"Really enjoyed it, would love more technical details"
FB07296,ATT00296,EPZ5MYCV,4,"Great presentation, could include more case studies"
FB07297,ATT00297,EPZ5MYCV,2,The pace was too fast to follow
FB07298,ATT00298,EPZ5MYCV,4,"Perfect pace, could include more industry examples"
FB07299,ATT00299,EPZ5MYCV,5,"Very informative, would love more deep dives"
FB07300,ATT00300,EPZ5MYCV,3,Nice presentation but too much theory
FB07301,ATT00301,EPZ5MYCV,4,"Excellent content, maybe add more advanced topics"
FB07302,ATT00302,EPZ5MYCV,5,"Well structured, could add more interactive elements"
FB07304,ATT00304,EPZ5MYCV,3,Good overview but could use more detailed explanations
FB07305,ATT00305,EPZ5MYCV,5,"Really enjoyed it, would love more technical details"
FB07306,ATT00306,EPZ5MYCV,5,"Excellent content, maybe add more advanced topics"
FB07307,ATT00307,EPZ5MYCV,4,"Well structured, could add more interactive elements"
FB07308,ATT00308,EPZ5MYCV,3,Good overview but could use more detailed explanations
FB07309,ATT00309,EPZ5MYCV,4,"Very informative, would love more deep dives"
FB07311,ATT00311,EPZ5MYCV,5,"Really enjoyed it, would love more technical details"
